,n_per_pol,sim_num,MSE,L1_loss,IOU,min_dosage,best_pol_diff
352,5000,52,1.3504011953622157,1.871580441320659,0.0,False,0.7882075404155682
353,5000,53,1.3581612006655457,1.878826506149544,0.0,False,0.7933469451600175
354,5000,54,1.3478489647894059,1.8687757752307719,0.0,False,0.7907318955863412
355,5000,55,1.357615584761422,1.8775502661322148,0.0,False,0.8006531862920738
356,5000,56,1.3701456743077205,1.8913133857599167,0.0,False,0.7883228854780366
357,5000,57,1.3675199704856942,1.888211947448187,0.0,False,0.7930802303750699
358,5000,58,1.3622284884741207,1.8828275439377578,0.0,False,0.7940094453636313
359,5000,59,1.3560713853914683,1.8773804027429084,0.0,False,0.7869098264855987
360,5000,60,1.3603832021704985,1.8800632974432858,0.0,False,0.8031990472721278
361,5000,61,1.3734036466251294,1.8942188225764287,0.0,False,0.791848240487008
362,5000,62,1.365641015428536,1.8864260843189702,0.0,False,0.7921493110956579
363,5000,63,1.3742160013120266,1.893773191388018,0.0,False,0.8044280992400861
364,5000,64,1.3612683840569375,1.8842043267681616,0.0,False,0.7706405728877588
365,5000,65,1.3653042588906392,1.8864655259419667,0.0,False,0.7883873294867279
366,5000,66,1.3647822208184963,1.8853372763262994,0.0,False,0.794449444921967
367,5000,67,1.3600481076111868,1.8814476006266214,0.0,False,0.7860050698456522
368,5000,68,1.3578887372282755,1.8791064197990215,0.0,False,0.7878231742925381
369,5000,69,1.3614261234005804,1.8822277271538792,0.0,False,0.7919839624670129
370,5000,70,1.3602434759209365,1.8816546045961515,0.0,False,0.78588871324785
371,5000,71,1.3595506714058327,1.87903411578421,0.0,False,0.8051655562162257
372,5000,72,1.3569850675302164,1.877635641712113,0.0,False,0.7934942581810356
373,5000,73,1.3575992834859798,1.876387809617213,0.0,False,0.8121147386876686
374,5000,74,1.3754972998511235,1.895009683609366,0.0,False,0.8048761624175746
375,5000,75,1.3687353075289905,1.8885425464590977,0.0,False,0.8019276106989288
376,5000,76,1.3592661947351203,1.8804310837212914,0.0,False,0.7883511101382901
377,5000,77,1.3673122001626195,1.8873321563744931,0.0,False,0.7998004378812631
378,5000,78,1.3620144714246119,1.8826177247187306,0.0,False,0.7939674670588115
379,5000,79,1.3703804996109705,1.8896825784394036,0.0,False,0.8069792117156691
380,5000,80,1.3544356048865414,1.8754267325629066,0.0,False,0.790088723236348
381,5000,81,1.3500100491434368,1.8702704470398466,0.0,False,0.7973960210359019
382,5000,82,1.3546399112331864,1.875078776853473,0.0,False,0.7956113437971339
383,5000,83,1.365443882471434,1.8864184251679952,0.0,False,0.7902545730343871
384,5000,84,1.3540204661020567,1.8734059742248514,0.0,False,0.806144918772052
385,5000,85,1.365940313184903,1.8865751754674465,0.0,False,0.7936513771745659
386,5000,86,1.3653565762317994,1.8863724274918718,0.0,False,0.7898414873992774
387,5000,87,1.3598498713232416,1.8795256987624898,0.0,False,0.8032417256075206
388,5000,88,1.3601633016904826,1.8805480515485002,0.0,False,0.796152501419825
389,5000,89,1.3450487379049643,1.8659263978086096,0.0,False,0.7912234009635473
390,5000,90,1.3627057228572133,1.88292943472463,0.0,False,0.7977628813258342
391,5000,91,1.359423329022684,1.8799201955559135,0.0,False,0.7950313346677067
392,5000,92,1.3603201215818042,1.8811558959155028,0.0,False,0.7916422566630139
393,5000,93,1.3594900672925732,1.8811093444223181,0.0,False,0.7838072287025506
394,5000,94,1.3576987685339934,1.8787030573054309,0.0,False,0.7899571122856255
395,5000,95,1.364524294701088,1.8853666885983746,0.0,False,0.7915760610271327
396,5000,96,1.3617948463093645,1.8816084549448147,0.0,False,0.8018639136454997
397,5000,97,1.3616042827202541,1.8816352430464076,0.0,False,0.7996903967384661
398,5000,98,1.3657799895874627,1.8871105038914036,0.0,False,0.786694856960592
399,5000,99,1.362163363468979,1.882211647989486,0.0,False,0.7995171547949305
